DATE,TIME,実績(万kW),DATETIME
2021/11/24,14:00,766,2021-11-24 14:00:00
2021/11/24,15:00,776,2021-11-24 15:00:00
2021/11/24,16:00,791,2021-11-24 16:00:00
2021/11/24,17:00,808,2021-11-24 17:00:00
2021/11/24,18:00,804,2021-11-24 18:00:00
2021/11/24,19:00,776,2021-11-24 19:00:00
2021/11/24,20:00,747,2021-11-24 20:00:00
2021/11/24,21:00,719,2021-11-24 21:00:00
2021/11/24,22:00,681,2021-11-24 22:00:00
2021/11/24,23:00,641,2021-11-24 23:00:00
2021/11/25,0:00,614,2021-11-25 0:00:00
2021/11/25,1:00,608,2021-11-25 1:00:00
2021/11/25,2:00,635,2021-11-25 2:00:00
2021/11/25,3:00,684,2021-11-25 3:00:00
2021/11/25,4:00,702,2021-11-25 4:00:00
2021/11/25,5:00,700,2021-11-25 5:00:00
2021/11/25,6:00,724,2021-11-25 6:00:00
2021/11/25,7:00,744,2021-11-25 7:00:00
2021/11/25,8:00,771,2021-11-25 8:00:00
2021/11/25,9:00,775,2021-11-25 9:00:00
2021/11/25,10:00,736,2021-11-25 10:00:00
2021/11/25,11:00,723,2021-11-25 11:00:00
2021/11/25,12:00,692,2021-11-25 12:00:00
2021/11/25,13:00,715,2021-11-25 13:00:00
2021/11/25,14:00,729,2021-11-25 14:00:00
2021/11/25,15:00,729,2021-11-25 15:00:00
2021/11/25,16:00,748,2021-11-25 16:00:00
2021/11/25,17:00,765,2021-11-25 17:00:00
2021/11/25,18:00,765,2021-11-25 18:00:00
2021/11/25,19:00,744,2021-11-25 19:00:00
2021/11/25,20:00,720,2021-11-25 20:00:00
2021/11/25,21:00,691,2021-11-25 21:00:00
2021/11/25,22:00,653,2021-11-25 22:00:00
2021/11/25,23:00,629,2021-11-25 23:00:00
2021/11/26,0:00,607,2021-11-26 0:00:00
2021/11/26,1:00,602,2021-11-26 1:00:00
2021/11/26,2:00,633,2021-11-26 2:00:00
2021/11/26,3:00,673,2021-11-26 3:00:00
2021/11/26,4:00,691,2021-11-26 4:00:00
2021/11/26,5:00,703,2021-11-26 5:00:00
2021/11/26,6:00,726,2021-11-26 6:00:00
2021/11/26,7:00,745,2021-11-26 7:00:00
2021/11/26,8:00,765,2021-11-26 8:00:00
2021/11/26,9:00,751,2021-11-26 9:00:00
2021/11/26,10:00,712,2021-11-26 10:00:00
2021/11/26,11:00,698,2021-11-26 11:00:00
2021/11/26,12:00,659,2021-11-26 12:00:00
2021/11/26,13:00,685,2021-11-26 13:00:00
2021/11/26,14:00,688,2021-11-26 14:00:00
2021/11/26,15:00,707,2021-11-26 15:00:00
2021/11/26,16:00,726,2021-11-26 16:00:00
2021/11/26,17:00,747,2021-11-26 17:00:00
2021/11/26,18:00,755,2021-11-26 18:00:00
2021/11/26,19:00,745,2021-11-26 19:00:00
2021/11/26,20:00,719,2021-11-26 20:00:00
2021/11/26,21:00,686,2021-11-26 21:00:00
2021/11/26,22:00,657,2021-11-26 22:00:00
2021/11/26,23:00,645,2021-11-26 23:00:00
2021/11/27,0:00,631,2021-11-27 0:00:00
2021/11/27,1:00,619,2021-11-27 1:00:00
2021/11/27,2:00,644,2021-11-27 2:00:00
2021/11/27,3:00,682,2021-11-27 3:00:00
2021/11/27,4:00,697,2021-11-27 4:00:00
2021/11/27,5:00,697,2021-11-27 5:00:00
2021/11/27,6:00,694,2021-11-27 6:00:00
2021/11/27,7:00,710,2021-11-27 7:00:00
2021/11/27,8:00,721,2021-11-27 8:00:00
2021/11/27,9:00,696,2021-11-27 9:00:00
2021/11/27,10:00,674,2021-11-27 10:00:00
2021/11/27,11:00,666,2021-11-27 11:00:00
2021/11/27,12:00,643,2021-11-27 12:00:00
2021/11/27,13:00,636,2021-11-27 13:00:00
2021/11/27,14:00,641,2021-11-27 14:00:00
2021/11/27,15:00,660,2021-11-27 15:00:00
2021/11/27,16:00,693,2021-11-27 16:00:00
2021/11/27,17:00,740,2021-11-27 17:00:00
2021/11/27,18:00,746,2021-11-27 18:00:00
2021/11/27,19:00,727,2021-11-27 19:00:00
2021/11/27,20:00,708,2021-11-27 20:00:00
2021/11/27,21:00,690,2021-11-27 21:00:00
2021/11/27,22:00,662,2021-11-27 22:00:00
2021/11/27,23:00,630,2021-11-27 23:00:00
2021/11/28,0:00,620,2021-11-28 0:00:00
2021/11/28,1:00,619,2021-11-28 1:00:00
2021/11/28,2:00,657,2021-11-28 2:00:00
2021/11/28,3:00,687,2021-11-28 3:00:00
2021/11/28,4:00,702,2021-11-28 4:00:00
2021/11/28,5:00,684,2021-11-28 5:00:00
2021/11/28,6:00,672,2021-11-28 6:00:00
2021/11/28,7:00,696,2021-11-28 7:00:00
2021/11/28,8:00,696,2021-11-28 8:00:00
2021/11/28,9:00,654,2021-11-28 9:00:00
2021/11/28,10:00,607,2021-11-28 10:00:00
2021/11/28,11:00,566,2021-11-28 11:00:00
2021/11/28,12:00,555,2021-11-28 12:00:00
2021/11/28,13:00,550,2021-11-28 13:00:00
2021/11/28,14:00,572,2021-11-28 14:00:00
2021/11/28,15:00,599,2021-11-28 15:00:00
2021/11/28,16:00,641,2021-11-28 16:00:00
2021/11/28,17:00,719,2021-11-28 17:00:00
2021/11/28,18:00,747,2021-11-28 18:00:00
2021/11/28,19:00,734,2021-11-28 19:00:00
2021/11/28,20:00,721,2021-11-28 20:00:00
2021/11/28,21:00,699,2021-11-28 21:00:00
2021/11/28,22:00,651,2021-11-28 22:00:00
2021/11/28,23:00,621,2021-11-28 23:00:00
2021/11/29,0:00,611,2021-11-29 0:00:00
2021/11/29,1:00,620,2021-11-29 1:00:00
2021/11/29,2:00,661,2021-11-29 2:00:00
2021/11/29,3:00,701,2021-11-29 3:00:00
2021/11/29,4:00,713,2021-11-29 4:00:00
2021/11/29,5:00,728,2021-11-29 5:00:00
2021/11/29,6:00,779,2021-11-29 6:00:00
2021/11/29,7:00,817,2021-11-29 7:00:00
2021/11/29,8:00,844,2021-11-29 8:00:00
2021/11/29,9:00,828,2021-11-29 9:00:00
2021/11/29,10:00,773,2021-11-29 10:00:00
2021/11/29,11:00,739,2021-11-29 11:00:00
2021/11/29,12:00,682,2021-11-29 12:00:00
2021/11/29,13:00,707,2021-11-29 13:00:00
2021/11/29,14:00,709,2021-11-29 14:00:00
2021/11/29,15:00,730,2021-11-29 15:00:00
2021/11/29,16:00,754,2021-11-29 16:00:00
2021/11/29,17:00,781,2021-11-29 17:00:00
2021/11/29,18:00,791,2021-11-29 18:00:00
2021/11/29,19:00,767,2021-11-29 19:00:00
2021/11/29,20:00,744,2021-11-29 20:00:00
2021/11/29,21:00,713,2021-11-29 21:00:00
2021/11/29,22:00,673,2021-11-29 22:00:00
2021/11/29,23:00,641,2021-11-29 23:00:00
2021/11/30,0:00,623,2021-11-30 0:00:00
2021/11/30,1:00,628,2021-11-30 1:00:00
2021/11/30,2:00,659,2021-11-30 2:00:00
2021/11/30,3:00,708,2021-11-30 3:00:00
2021/11/30,4:00,717,2021-11-30 4:00:00
2021/11/30,5:00,728,2021-11-30 5:00:00
2021/11/30,6:00,770,2021-11-30 6:00:00
2021/11/30,7:00,789,2021-11-30 7:00:00
2021/11/30,8:00,814,2021-11-30 8:00:00
2021/11/30,9:00,813,2021-11-30 9:00:00
2021/11/30,10:00,780,2021-11-30 10:00:00
2021/11/30,11:00,776,2021-11-30 11:00:00
2021/11/30,12:00,737,2021-11-30 12:00:00
2021/11/30,13:00,773,2021-11-30 13:00:00
2021/11/30,14:00,772,2021-11-30 14:00:00
2021/11/30,15:00,769,2021-11-30 15:00:00
2021/11/30,16:00,788,2021-11-30 16:00:00
2021/11/30,17:00,795,2021-11-30 17:00:00
2021/11/30,18:00,781,2021-11-30 18:00:00
2021/11/30,19:00,744,2021-11-30 19:00:00
2021/11/30,20:00,715,2021-11-30 20:00:00
2021/11/30,21:00,686,2021-11-30 21:00:00
2021/11/30,22:00,649,2021-11-30 22:00:00
2021/11/30,23:00,608,2021-11-30 23:00:00
2021/12/1,0:00,594,2021-12-01 0:00:00
2021/12/1,1:00,601,2021-12-01 1:00:00
2021/12/1,2:00,637,2021-12-01 2:00:00
2021/12/1,3:00,672,2021-12-01 3:00:00
2021/12/1,4:00,694,2021-12-01 4:00:00
2021/12/1,5:00,706,2021-12-01 5:00:00
2021/12/1,6:00,731,2021-12-01 6:00:00
2021/12/1,7:00,745,2021-12-01 7:00:00
2021/12/1,8:00,797,2021-12-01 8:00:00
2021/12/1,9:00,806,2021-12-01 9:00:00
2021/12/1,10:00,781,2021-12-01 10:00:00
2021/12/1,11:00,763,2021-12-01 11:00:00
2021/12/1,12:00,727,2021-12-01 12:00:00
2021/12/1,13:00,764,2021-12-01 13:00:00
2021/12/1,14:00,784,2021-12-01 14:00:00
2021/12/1,15:00,797,2021-12-01 15:00:00
2021/12/1,16:00,826,2021-12-01 16:00:00
2021/12/1,17:00,845,2021-12-01 17:00:00
2021/12/1,18:00,850,2021-12-01 18:00:00
2021/12/1,19:00,830,2021-12-01 19:00:00
2021/12/1,20:00,800,2021-12-01 20:00:00
2021/12/1,21:00,765,2021-12-01 21:00:00
2021/12/1,22:00,725,2021-12-01 22:00:00
2021/12/1,23:00,686,2021-12-01 23:00:00
2021/12/2,0:00,669,2021-12-02 0:00:00
2021/12/2,1:00,678,2021-12-02 1:00:00
2021/12/2,2:00,713,2021-12-02 2:00:00
2021/12/2,3:00,749,2021-12-02 3:00:00
2021/12/2,4:00,765,2021-12-02 4:00:00
2021/12/2,5:00,766,2021-12-02 5:00:00
2021/12/2,6:00,800,2021-12-02 6:00:00
2021/12/2,7:00,830,2021-12-02 7:00:00
2021/12/2,8:00,878,2021-12-02 8:00:00
2021/12/2,9:00,867,2021-12-02 9:00:00
2021/12/2,10:00,822,2021-12-02 10:00:00
2021/12/2,11:00,786,2021-12-02 11:00:00
2021/12/2,12:00,738,2021-12-02 12:00:00
2021/12/2,13:00,770,2021-12-02 13:00:00
2021/12/2,14:00,780,2021-12-02 14:00:00
2021/12/2,15:00,795,2021-12-02 15:00:00
2021/12/2,16:00,814,2021-12-02 16:00:00
2021/12/2,17:00,836,2021-12-02 17:00:00
2021/12/2,18:00,848,2021-12-02 18:00:00
2021/12/2,19:00,817,2021-12-02 19:00:00
2021/12/2,20:00,786,2021-12-02 20:00:00
2021/12/2,21:00,752,2021-12-02 21:00:00
2021/12/2,22:00,720,2021-12-02 22:00:00
2021/12/2,23:00,688,2021-12-02 23:00:00
2021/12/3,0:00,671,2021-12-03 0:00:00
2021/12/3,1:00,672,2021-12-03 1:00:00
2021/12/3,2:00,699,2021-12-03 2:00:00
2021/12/3,3:00,727,2021-12-03 3:00:00
2021/12/3,4:00,737,2021-12-03 4:00:00
2021/12/3,5:00,746,2021-12-03 5:00:00
2021/12/3,6:00,790,2021-12-03 6:00:00
2021/12/3,7:00,826,2021-12-03 7:00:00
2021/12/3,8:00,861,2021-12-03 8:00:00
2021/12/3,9:00,860,2021-12-03 9:00:00
2021/12/3,10:00,823,2021-12-03 10:00:00
2021/12/3,11:00,799,2021-12-03 11:00:00
2021/12/3,12:00,744,2021-12-03 12:00:00
2021/12/3,13:00,788,2021-12-03 13:00:00
2021/12/3,14:00,803,2021-12-03 14:00:00
2021/12/3,15:00,805,2021-12-03 15:00:00
2021/12/3,16:00,813,2021-12-03 16:00:00
2021/12/3,17:00,824,2021-12-03 17:00:00
2021/12/3,18:00,822,2021-12-03 18:00:00
2021/12/3,19:00,788,2021-12-03 19:00:00
2021/12/3,20:00,760,2021-12-03 20:00:00
2021/12/3,21:00,725,2021-12-03 21:00:00
2021/12/3,22:00,697,2021-12-03 22:00:00
2021/12/3,23:00,675,2021-12-03 23:00:00
2021/12/4,0:00,646,2021-12-04 0:00:00
2021/12/4,1:00,639,2021-12-04 1:00:00
2021/12/4,2:00,669,2021-12-04 2:00:00
2021/12/4,3:00,695,2021-12-04 3:00:00
2021/12/4,4:00,704,2021-12-04 4:00:00
2021/12/4,5:00,702,2021-12-04 5:00:00
2021/12/4,6:00,711,2021-12-04 6:00:00
2021/12/4,7:00,737,2021-12-04 7:00:00
2021/12/4,8:00,747,2021-12-04 8:00:00
2021/12/4,9:00,751,2021-12-04 9:00:00
2021/12/4,10:00,726,2021-12-04 10:00:00
2021/12/4,11:00,704,2021-12-04 11:00:00
2021/12/4,12:00,680,2021-12-04 12:00:00
2021/12/4,13:00,690,2021-12-04 13:00:00
2021/12/4,14:00,696,2021-12-04 14:00:00
2021/12/4,15:00,706,2021-12-04 15:00:00
2021/12/4,16:00,720,2021-12-04 16:00:00
2021/12/4,17:00,752,2021-12-04 17:00:00
2021/12/4,18:00,761,2021-12-04 18:00:00
2021/12/4,19:00,744,2021-12-04 19:00:00
2021/12/4,20:00,724,2021-12-04 20:00:00
2021/12/4,21:00,695,2021-12-04 21:00:00
2021/12/4,22:00,677,2021-12-04 22:00:00
2021/12/4,23:00,655,2021-12-04 23:00:00
2021/12/5,0:00,615,2021-12-05 0:00:00
2021/12/5,1:00,621,2021-12-05 1:00:00
2021/12/5,2:00,650,2021-12-05 2:00:00
2021/12/5,3:00,676,2021-12-05 3:00:00
2021/12/5,4:00,679,2021-12-05 4:00:00
2021/12/5,5:00,656,2021-12-05 5:00:00
2021/12/5,6:00,646,2021-12-05 6:00:00
2021/12/5,7:00,664,2021-12-05 7:00:00
2021/12/5,8:00,683,2021-12-05 8:00:00
2021/12/5,9:00,664,2021-12-05 9:00:00
2021/12/5,10:00,644,2021-12-05 10:00:00
2021/12/5,11:00,638,2021-12-05 11:00:00
2021/12/5,12:00,634,2021-12-05 12:00:00
2021/12/5,13:00,633,2021-12-05 13:00:00
2021/12/5,14:00,632,2021-12-05 14:00:00
2021/12/5,15:00,652,2021-12-05 15:00:00
2021/12/5,16:00,670,2021-12-05 16:00:00
2021/12/5,17:00,738,2021-12-05 17:00:00
2021/12/5,18:00,758,2021-12-05 18:00:00
2021/12/5,19:00,748,2021-12-05 19:00:00
2021/12/5,20:00,732,2021-12-05 20:00:00
2021/12/5,21:00,702,2021-12-05 21:00:00
2021/12/5,22:00,654,2021-12-05 22:00:00
2021/12/5,23:00,625,2021-12-05 23:00:00
2021/12/6,0:00,613,2021-12-06 0:00:00
2021/12/6,1:00,624,2021-12-06 1:00:00
2021/12/6,2:00,661,2021-12-06 2:00:00
2021/12/6,3:00,694,2021-12-06 3:00:00
2021/12/6,4:00,711,2021-12-06 4:00:00
2021/12/6,5:00,719,2021-12-06 5:00:00
2021/12/6,6:00,778,2021-12-06 6:00:00
2021/12/6,7:00,825,2021-12-06 7:00:00
2021/12/6,8:00,881,2021-12-06 8:00:00
2021/12/6,9:00,900,2021-12-06 9:00:00
2021/12/6,10:00,844,2021-12-06 10:00:00
2021/12/6,11:00,810,2021-12-06 11:00:00
2021/12/6,12:00,745,2021-12-06 12:00:00
2021/12/6,13:00,766,2021-12-06 13:00:00
2021/12/6,14:00,771,2021-12-06 14:00:00
2021/12/6,15:00,777,2021-12-06 15:00:00
2021/12/6,16:00,800,2021-12-06 16:00:00
2021/12/6,17:00,832,2021-12-06 17:00:00
2021/12/6,18:00,840,2021-12-06 18:00:00
2021/12/6,19:00,810,2021-12-06 19:00:00
2021/12/6,20:00,789,2021-12-06 20:00:00
2021/12/6,21:00,753,2021-12-06 21:00:00
2021/12/6,22:00,716,2021-12-06 22:00:00
2021/12/6,23:00,688,2021-12-06 23:00:00
2021/12/7,0:00,665,2021-12-07 0:00:00
2021/12/7,1:00,672,2021-12-07 1:00:00
2021/12/7,2:00,705,2021-12-07 2:00:00
2021/12/7,3:00,741,2021-12-07 3:00:00
2021/12/7,4:00,751,2021-12-07 4:00:00
2021/12/7,5:00,764,2021-12-07 5:00:00
2021/12/7,6:00,818,2021-12-07 6:00:00
2021/12/7,7:00,856,2021-12-07 7:00:00
2021/12/7,8:00,883,2021-12-07 8:00:00
2021/12/7,9:00,871,2021-12-07 9:00:00
2021/12/7,10:00,806,2021-12-07 10:00:00
2021/12/7,11:00,792,2021-12-07 11:00:00
2021/12/7,12:00,742,2021-12-07 12:00:00
2021/12/7,13:00,777,2021-12-07 13:00:00
2021/12/7,14:00,793,2021-12-07 14:00:00
2021/12/7,15:00,799,2021-12-07 15:00:00
2021/12/7,16:00,812,2021-12-07 16:00:00
2021/12/7,17:00,829,2021-12-07 17:00:00
2021/12/7,18:00,823,2021-12-07 18:00:00
2021/12/7,19:00,784,2021-12-07 19:00:00
2021/12/7,20:00,759,2021-12-07 20:00:00
2021/12/7,21:00,724,2021-12-07 21:00:00
2021/12/7,22:00,686,2021-12-07 22:00:00
2021/12/7,23:00,647,2021-12-07 23:00:00
2021/12/8,0:00,627,2021-12-08 0:00:00
2021/12/8,1:00,636,2021-12-08 1:00:00
2021/12/8,2:00,671,2021-12-08 2:00:00
2021/12/8,3:00,702,2021-12-08 3:00:00
2021/12/8,4:00,718,2021-12-08 4:00:00
2021/12/8,5:00,722,2021-12-08 5:00:00
2021/12/8,6:00,756,2021-12-08 6:00:00
2021/12/8,7:00,786,2021-12-08 7:00:00
2021/12/8,8:00,831,2021-12-08 8:00:00
2021/12/8,9:00,831,2021-12-08 9:00:00
2021/12/8,10:00,808,2021-12-08 10:00:00
2021/12/8,11:00,773,2021-12-08 11:00:00
2021/12/8,12:00,726,2021-12-08 12:00:00
2021/12/8,13:00,754,2021-12-08 13:00:00
2021/12/8,14:00,764,2021-12-08 14:00:00
2021/12/8,15:00,775,2021-12-08 15:00:00
2021/12/8,16:00,791,2021-12-08 16:00:00
2021/12/8,17:00,813,2021-12-08 17:00:00
2021/12/8,18:00,814,2021-12-08 18:00:00
2021/12/8,19:00,791,2021-12-08 19:00:00
2021/12/8,20:00,768,2021-12-08 20:00:00
2021/12/8,21:00,734,2021-12-08 21:00:00
2021/12/8,22:00,717,2021-12-08 22:00:00
2021/12/8,23:00,680,2021-12-08 23:00:00
2021/12/9,0:00,663,2021-12-09 0:00:00
2021/12/9,1:00,672,2021-12-09 1:00:00
2021/12/9,2:00,709,2021-12-09 2:00:00
2021/12/9,3:00,743,2021-12-09 3:00:00
2021/12/9,4:00,749,2021-12-09 4:00:00
2021/12/9,5:00,761,2021-12-09 5:00:00
2021/12/9,6:00,810,2021-12-09 6:00:00
2021/12/9,7:00,846,2021-12-09 7:00:00
2021/12/9,8:00,879,2021-12-09 8:00:00
2021/12/9,9:00,859,2021-12-09 9:00:00
2021/12/9,10:00,789,2021-12-09 10:00:00
2021/12/9,11:00,753,2021-12-09 11:00:00
2021/12/9,12:00,704,2021-12-09 12:00:00
2021/12/9,13:00,737,2021-12-09 13:00:00
2021/12/9,14:00,739,2021-12-09 14:00:00
2021/12/9,15:00,758,2021-12-09 15:00:00
2021/12/9,16:00,785,2021-12-09 16:00:00
2021/12/9,17:00,815,2021-12-09 17:00:00
2021/12/9,18:00,816,2021-12-09 18:00:00
2021/12/9,19:00,792,2021-12-09 19:00:00
2021/12/9,20:00,770,2021-12-09 20:00:00
2021/12/9,21:00,738,2021-12-09 21:00:00
2021/12/9,22:00,707,2021-12-09 22:00:00
2021/12/9,23:00,674,2021-12-09 23:00:00
2021/12/10,0:00,662,2021-12-10 0:00:00
2021/12/10,1:00,656,2021-12-10 1:00:00
2021/12/10,2:00,691,2021-12-10 2:00:00
2021/12/10,3:00,722,2021-12-10 3:00:00
2021/12/10,4:00,743,2021-12-10 4:00:00
2021/12/10,5:00,753,2021-12-10 5:00:00
2021/12/10,6:00,793,2021-12-10 6:00:00
2021/12/10,7:00,832,2021-12-10 7:00:00
2021/12/10,8:00,870,2021-12-10 8:00:00
2021/12/10,9:00,862,2021-12-10 9:00:00
2021/12/10,10:00,810,2021-12-10 10:00:00
2021/12/10,11:00,775,2021-12-10 11:00:00
2021/12/10,12:00,713,2021-12-10 12:00:00
2021/12/10,13:00,753,2021-12-10 13:00:00
2021/12/10,14:00,763,2021-12-10 14:00:00
2021/12/10,15:00,775,2021-12-10 15:00:00
2021/12/10,16:00,773,2021-12-10 16:00:00
2021/12/10,17:00,788,2021-12-10 17:00:00
2021/12/10,18:00,792,2021-12-10 18:00:00
2021/12/10,19:00,771,2021-12-10 19:00:00
2021/12/10,20:00,748,2021-12-10 20:00:00
2021/12/10,21:00,711,2021-12-10 21:00:00
2021/12/10,22:00,691,2021-12-10 22:00:00
2021/12/10,23:00,651,2021-12-10 23:00:00
2021/12/11,0:00,630,2021-12-11 0:00:00
2021/12/11,1:00,636,2021-12-11 1:00:00
2021/12/11,2:00,664,2021-12-11 2:00:00
2021/12/11,3:00,703,2021-12-11 3:00:00
2021/12/11,4:00,710,2021-12-11 4:00:00
2021/12/11,5:00,700,2021-12-11 5:00:00
2021/12/11,6:00,706,2021-12-11 6:00:00
2021/12/11,7:00,713,2021-12-11 7:00:00
2021/12/11,8:00,728,2021-12-11 8:00:00
2021/12/11,9:00,709,2021-12-11 9:00:00
2021/12/11,10:00,670,2021-12-11 10:00:00
2021/12/11,11:00,650,2021-12-11 11:00:00
2021/12/11,12:00,614,2021-12-11 12:00:00
2021/12/11,13:00,622,2021-12-11 13:00:00
2021/12/11,14:00,620,2021-12-11 14:00:00
2021/12/11,15:00,636,2021-12-11 15:00:00
2021/12/11,16:00,646,2021-12-11 16:00:00
2021/12/11,17:00,689,2021-12-11 17:00:00
2021/12/11,18:00,697,2021-12-11 18:00:00
2021/12/11,19:00,682,2021-12-11 19:00:00
2021/12/11,20:00,663,2021-12-11 20:00:00
2021/12/11,21:00,630,2021-12-11 21:00:00
2021/12/11,22:00,612,2021-12-11 22:00:00
2021/12/11,23:00,585,2021-12-11 23:00:00
2021/12/12,0:00,566,2021-12-12 0:00:00
2021/12/12,1:00,560,2021-12-12 1:00:00
2021/12/12,2:00,600,2021-12-12 2:00:00
2021/12/12,3:00,642,2021-12-12 3:00:00
2021/12/12,4:00,650,2021-12-12 4:00:00
2021/12/12,5:00,635,2021-12-12 5:00:00
2021/12/12,6:00,614,2021-12-12 6:00:00
2021/12/12,7:00,622,2021-12-12 7:00:00
2021/12/12,8:00,649,2021-12-12 8:00:00
2021/12/12,9:00,644,2021-12-12 9:00:00
2021/12/12,10:00,606,2021-12-12 10:00:00
2021/12/12,11:00,589,2021-12-12 11:00:00
2021/12/12,12:00,568,2021-12-12 12:00:00
2021/12/12,13:00,570,2021-12-12 13:00:00
2021/12/12,14:00,590,2021-12-12 14:00:00
2021/12/12,15:00,607,2021-12-12 15:00:00
2021/12/12,16:00,633,2021-12-12 16:00:00
2021/12/12,17:00,686,2021-12-12 17:00:00
2021/12/12,18:00,692,2021-12-12 18:00:00
2021/12/12,19:00,680,2021-12-12 19:00:00
2021/12/12,20:00,667,2021-12-12 20:00:00
2021/12/12,21:00,637,2021-12-12 21:00:00
2021/12/12,22:00,601,2021-12-12 22:00:00
2021/12/12,23:00,577,2021-12-12 23:00:00
2021/12/13,0:00,566,2021-12-13 0:00:00
2021/12/13,1:00,567,2021-12-13 1:00:00
2021/12/13,2:00,606,2021-12-13 2:00:00
2021/12/13,3:00,645,2021-12-13 3:00:00
2021/12/13,4:00,669,2021-12-13 4:00:00
2021/12/13,5:00,682,2021-12-13 5:00:00
2021/12/13,6:00,718,2021-12-13 6:00:00
2021/12/13,7:00,758,2021-12-13 7:00:00
2021/12/13,8:00,813,2021-12-13 8:00:00
2021/12/13,9:00,820,2021-12-13 9:00:00
2021/12/13,10:00,802,2021-12-13 10:00:00
2021/12/13,11:00,776,2021-12-13 11:00:00
2021/12/13,12:00,733,2021-12-13 12:00:00
2021/12/13,13:00,773,2021-12-13 13:00:00
2021/12/13,14:00,782,2021-12-13 14:00:00
2021/12/13,15:00,788,2021-12-13 15:00:00
2021/12/13,16:00,807,2021-12-13 16:00:00
2021/12/13,17:00,834,2021-12-13 17:00:00
2021/12/13,18:00,837,2021-12-13 18:00:00
2021/12/13,19:00,811,2021-12-13 19:00:00
2021/12/13,20:00,780,2021-12-13 20:00:00
2021/12/13,21:00,745,2021-12-13 21:00:00
2021/12/13,22:00,710,2021-12-13 22:00:00
2021/12/13,23:00,675,2021-12-13 23:00:00
2021/12/14,0:00,659,2021-12-14 0:00:00
2021/12/14,1:00,665,2021-12-14 1:00:00
2021/12/14,2:00,698,2021-12-14 2:00:00
2021/12/14,3:00,737,2021-12-14 3:00:00
2021/12/14,4:00,751,2021-12-14 4:00:00
2021/12/14,5:00,774,2021-12-14 5:00:00
2021/12/14,6:00,822,2021-12-14 6:00:00
2021/12/14,7:00,859,2021-12-14 7:00:00
2021/12/14,8:00,911,2021-12-14 8:00:00
2021/12/14,9:00,889,2021-12-14 9:00:00
2021/12/14,10:00,828,2021-12-14 10:00:00
2021/12/14,11:00,793,2021-12-14 11:00:00
2021/12/14,12:00,740,2021-12-14 12:00:00
2021/12/14,13:00,762,2021-12-14 13:00:00
2021/12/14,14:00,771,2021-12-14 14:00:00
2021/12/14,15:00,787,2021-12-14 15:00:00
2021/12/14,16:00,803,2021-12-14 16:00:00
2021/12/14,17:00,834,2021-12-14 17:00:00
2021/12/14,18:00,839,2021-12-14 18:00:00
2021/12/14,19:00,810,2021-12-14 19:00:00
2021/12/14,20:00,780,2021-12-14 20:00:00
2021/12/14,21:00,742,2021-12-14 21:00:00
2021/12/14,22:00,709,2021-12-14 22:00:00
2021/12/14,23:00,672,2021-12-14 23:00:00
2021/12/15,0:00,657,2021-12-15 0:00:00
2021/12/15,1:00,660,2021-12-15 1:00:00
2021/12/15,2:00,688,2021-12-15 2:00:00
2021/12/15,3:00,725,2021-12-15 3:00:00
2021/12/15,4:00,742,2021-12-15 4:00:00
2021/12/15,5:00,754,2021-12-15 5:00:00
2021/12/15,6:00,798,2021-12-15 6:00:00
2021/12/15,7:00,841,2021-12-15 7:00:00
2021/12/15,8:00,876,2021-12-15 8:00:00
2021/12/15,9:00,859,2021-12-15 9:00:00
2021/12/15,10:00,808,2021-12-15 10:00:00
2021/12/15,11:00,800,2021-12-15 11:00:00
2021/12/15,12:00,759,2021-12-15 12:00:00
2021/12/15,13:00,776,2021-12-15 13:00:00
2021/12/15,14:00,777,2021-12-15 14:00:00
2021/12/15,15:00,786,2021-12-15 15:00:00
2021/12/15,16:00,794,2021-12-15 16:00:00
2021/12/15,17:00,821,2021-12-15 17:00:00
2021/12/15,18:00,828,2021-12-15 18:00:00
2021/12/15,19:00,805,2021-12-15 19:00:00
2021/12/15,20:00,782,2021-12-15 20:00:00
2021/12/15,21:00,746,2021-12-15 21:00:00
2021/12/15,22:00,711,2021-12-15 22:00:00
2021/12/15,23:00,669,2021-12-15 23:00:00
2021/12/16,0:00,650,2021-12-16 0:00:00
2021/12/16,1:00,658,2021-12-16 1:00:00
2021/12/16,2:00,689,2021-12-16 2:00:00
2021/12/16,3:00,724,2021-12-16 3:00:00
2021/12/16,4:00,737,2021-12-16 4:00:00
2021/12/16,5:00,743,2021-12-16 5:00:00
2021/12/16,6:00,781,2021-12-16 6:00:00
2021/12/16,7:00,822,2021-12-16 7:00:00
2021/12/16,8:00,872,2021-12-16 8:00:00
2021/12/16,9:00,860,2021-12-16 9:00:00
2021/12/16,10:00,843,2021-12-16 10:00:00
2021/12/16,11:00,858,2021-12-16 11:00:00
2021/12/16,12:00,813,2021-12-16 12:00:00
2021/12/16,13:00,832,2021-12-16 13:00:00
2021/12/16,14:00,837,2021-12-16 14:00:00
2021/12/16,15:00,836,2021-12-16 15:00:00
2021/12/16,16:00,844,2021-12-16 16:00:00
2021/12/16,17:00,841,2021-12-16 17:00:00
2021/12/16,18:00,830,2021-12-16 18:00:00
2021/12/16,19:00,797,2021-12-16 19:00:00
2021/12/16,20:00,766,2021-12-16 20:00:00
2021/12/16,21:00,730,2021-12-16 21:00:00
2021/12/16,22:00,687,2021-12-16 22:00:00
