,,,,,,,,
,,,,,,,太陽光,風力
DATE_TIME,エリア需要〔MWh〕,原子力〔MWh〕,火力〔MWh〕,水力〔MWh〕,地熱〔MWh〕,バイオマス〔MWh〕,太陽光実績〔MWh〕,風力実績〔MWh〕
2021/9/11 21:00,14762,4872,5103,2318,0,0,0,6
2021/9/11 22:00,14192,4873,4501,2269,0,0,0,6
2021/9/11 23:00,13677,4873,4363,2250,0,0,0,6
2021/9/12 0:00,12670,4872,4069,2022,0,0,0,6
2021/9/12 1:00,12038,4873,3911,1986,0,0,0,6
2021/9/12 2:00,12157,4873,4062,1996,0,0,0,6
2021/9/12 3:00,12513,4874,4054,2234,0,0,0,7
2021/9/12 4:00,12552,4873,4095,2234,0,0,0,7
2021/9/12 5:00,12324,4874,3810,2296,0,0,8,6
2021/9/12 6:00,12225,4875,3775,1993,0,0,345,6
2021/9/12 7:00,12841,4874,3918,1990,0,0,814,6
2021/9/12 8:00,13812,4874,4428,2024,0,0,844,10
2021/9/12 9:00,14733,4873,4494,2201,0,0,921,14
2021/9/12 10:00,15261,4873,4449,2189,0,0,1168,10
2021/9/12 11:00,15455,4873,4815,2235,0,0,1239,9
2021/9/12 12:00,15341,4873,5026,2262,0,0,935,8
2021/9/12 13:00,15320,4873,4844,2294,0,0,1082,8
2021/9/12 14:00,15305,4873,5344,2335,0,0,1085,8
2021/9/12 15:00,15393,4873,6123,2350,0,0,782,8
2021/9/12 16:00,15531,4873,6474,2371,0,0,439,9
2021/9/12 17:00,16034,4872,7095,2460,0,0,153,7
2021/9/12 18:00,16528,4872,7186,2459,0,0,1,6
2021/9/12 19:00,16098,4873,6626,2449,0,0,0,6
2021/9/12 20:00,15320,4873,5846,2372,0,0,0,6
2021/9/12 21:00,14579,4872,4548,2355,0,0,0,6
2021/9/12 22:00,13827,4872,3949,2287,0,0,0,6
2021/9/12 23:00,13212,4872,3583,2196,0,0,0,6
2021/9/13 0:00,12257,4873,3452,2230,0,0,0,6
2021/9/13 1:00,11523,4873,3638,2022,0,0,0,11
2021/9/13 2:00,11722,4873,3901,2260,0,0,0,18
2021/9/13 3:00,12189,4873,4132,2257,0,0,0,22
2021/9/13 4:00,12345,4872,4374,2026,0,0,0,26
2021/9/13 5:00,12512,4874,4461,2223,0,0,7,30
2021/9/13 6:00,12940,4874,4657,2029,0,0,275,25
2021/9/13 7:00,14633,4873,5686,2037,0,0,805,18
2021/9/13 8:00,17111,4873,6787,2204,0,0,1459,11
2021/9/13 9:00,18925,4872,6991,2245,0,0,2031,10
2021/9/13 10:00,19574,4870,6728,2336,0,0,2485,11
2021/9/13 11:00,19573,4870,7190,2350,0,0,2424,13
2021/9/13 12:00,18829,4871,6781,2344,0,0,3102,12
2021/9/13 13:00,20067,4869,7863,2357,0,0,2710,11
2021/9/13 14:00,19772,4869,7858,2447,0,0,1843,9
2021/9/13 15:00,19633,4871,8971,2453,0,0,1411,8
2021/9/13 16:00,19398,4871,10053,2456,0,0,719,7
2021/9/13 17:00,18666,4872,9469,2537,0,0,195,8
2021/9/13 18:00,18341,4872,9466,2470,0,0,1,10
2021/9/13 19:00,17304,4871,8714,2460,0,0,0,15
2021/9/13 20:00,16108,4870,7356,2309,0,0,0,10
2021/9/13 21:00,15273,4869,6294,2246,0,0,0,7
2021/9/13 22:00,14669,4869,5342,2228,0,0,0,12
2021/9/13 23:00,14016,4869,5274,2234,0,0,0,10
2021/9/14 0:00,12953,4865,5112,2190,0,0,0,8
2021/9/14 1:00,12304,4830,4991,2198,0,0,0,7
2021/9/14 2:00,12434,4856,5063,2184,0,0,0,7
2021/9/14 3:00,12910,4867,5228,2188,0,0,0,7
2021/9/14 4:00,13079,4867,5246,2191,0,0,0,8
2021/9/14 5:00,13118,4870,5092,2202,0,0,3,8
2021/9/14 6:00,13645,4873,5546,1997,0,0,142,7
2021/9/14 7:00,14851,4873,5845,2015,0,0,402,9
2021/9/14 8:00,16985,4873,7873,2292,0,0,534,12
2021/9/14 9:00,18267,4873,9414,2369,0,0,634,10
2021/9/14 10:00,18482,4873,9650,2389,0,0,803,9
2021/9/14 11:00,18551,4873,9367,2392,0,0,851,7
2021/9/14 12:00,17476,4873,8961,2373,0,0,909,8
2021/9/14 13:00,18104,4872,9025,2423,0,0,921,7
2021/9/14 14:00,18202,4872,9159,2504,0,0,782,7
2021/9/14 15:00,18142,4872,9157,2495,0,0,640,7
2021/9/14 16:00,18218,4873,9288,2495,0,0,381,7
2021/9/14 17:00,17735,4873,8961,2489,0,0,117,7
2021/9/14 18:00,17410,4873,8960,2383,0,0,1,8
2021/9/14 19:00,16608,4874,8161,2357,0,0,0,8
2021/9/14 20:00,15611,4874,6917,2216,0,0,0,8
2021/9/14 21:00,14805,4874,5631,2133,0,0,0,9
2021/9/14 22:00,14349,4874,5001,2097,0,0,0,10
2021/9/14 23:00,13730,4874,4521,2114,0,0,0,9
2021/9/15 0:00,12774,4876,4035,2050,0,0,0,7
2021/9/15 1:00,12153,4876,3950,2014,0,0,0,7
2021/9/15 2:00,12383,4875,4084,2011,0,0,0,9
2021/9/15 3:00,12919,4875,4243,2030,0,0,0,12
2021/9/15 4:00,13142,4874,4239,2086,0,0,0,14
2021/9/15 5:00,13142,4876,4127,2086,0,0,6,16
2021/9/15 6:00,13487,4877,4796,1895,0,0,289,15
2021/9/15 7:00,14987,4877,5631,1940,0,0,824,16
2021/9/15 8:00,16986,4876,5993,2271,0,0,1355,14
2021/9/15 9:00,18362,4875,6378,2344,0,0,1867,12
2021/9/15 10:00,19060,4873,5979,2321,0,0,2477,15
2021/9/15 11:00,19519,4873,6632,2337,0,0,2791,17
2021/9/15 12:00,18660,4874,6675,2050,0,0,2540,13
2021/9/15 13:00,19363,4871,7891,2095,0,0,2282,13
2021/9/15 14:00,19345,4870,8499,2253,0,0,2079,14
2021/9/15 15:00,19279,4870,9065,2290,0,0,1847,17
2021/9/15 16:00,19168,4870,9865,2360,0,0,1184,18
2021/9/15 17:00,18197,4870,9617,2358,0,0,359,16
2021/9/15 18:00,17676,4871,9684,2379,0,0,1,20
2021/9/15 19:00,16727,4871,8816,2367,0,0,0,22
2021/9/15 20:00,15539,4872,7050,2184,0,0,0,24
2021/9/15 21:00,14750,4871,6336,2120,0,0,0,22
2021/9/15 22:00,14222,4872,5550,1882,0,0,0,19
2021/9/15 23:00,13638,4874,5301,1860,0,0,0,19
2021/9/16 0:00,12599,4874,4453,1893,0,0,0,18
2021/9/16 1:00,11989,4874,4311,1798,0,0,0,16
2021/9/16 2:00,12092,4874,4361,1783,0,0,0,13
2021/9/16 3:00,12605,4874,4799,1733,0,0,0,9
2021/9/16 4:00,12743,4873,4749,1831,0,0,0,8
2021/9/16 5:00,12786,4874,4842,1723,0,0,8,7
2021/9/16 6:00,13156,4875,4929,1707,0,0,447,8
2021/9/16 7:00,14547,4875,5126,1785,0,0,1337,8
2021/9/16 8:00,16535,4874,6060,2076,0,0,2182,8
2021/9/16 9:00,18326,4873,6747,2206,0,0,2725,9
2021/9/16 10:00,19070,4873,6768,2110,0,0,2754,11
2021/9/16 11:00,19302,4872,6958,2099,0,0,2286,14
2021/9/16 12:00,18594,4872,7196,2061,0,0,1880,15
2021/9/16 13:00,19212,4871,8439,2148,0,0,1506,19
2021/9/16 14:00,19364,4871,8834,2230,0,0,1356,23
2021/9/16 15:00,19227,4871,9147,2425,0,0,1014,24
2021/9/16 16:00,19055,4871,9547,2278,0,0,622,25
2021/9/16 17:00,18367,4871,9251,2179,0,0,193,32
2021/9/16 18:00,17957,4871,9141,2187,0,0,0,39
2021/9/16 19:00,17006,4871,8299,2235,0,0,0,50
2021/9/16 20:00,16011,4870,7057,2123,0,0,0,57
2021/9/16 21:00,15223,4871,6193,2047,0,0,0,68
2021/9/16 22:00,14785,4869,5583,2023,0,0,0,74
2021/9/16 23:00,14214,4870,4898,2009,0,0,0,88
2021/9/17 0:00,13170,4872,4299,1873,0,0,0,85
2021/9/17 1:00,12547,4871,4220,1784,0,0,0,80
2021/9/17 2:00,12699,4871,4416,1789,0,0,0,81
2021/9/17 3:00,13192,4872,4595,1763,0,0,0,80
2021/9/17 4:00,13339,4872,4759,1782,0,0,0,82
2021/9/17 5:00,13286,4873,4627,1806,0,0,3,86
2021/9/17 6:00,13810,4873,4791,1844,0,0,154,82
2021/9/17 7:00,15212,4873,5618,1866,0,0,371,86
2021/9/17 8:00,17128,4873,7389,2048,0,0,521,105
2021/9/17 9:00,18716,4873,8989,2101,0,0,613,119
2021/9/17 10:00,19055,4872,9209,2229,0,0,696,127
2021/9/17 11:00,19067,4873,9022,2244,0,0,888,143
2021/9/17 12:00,18049,4875,8087,2176,0,0,1139,154
2021/9/17 13:00,18767,4874,9169,2257,0,0,1010,155
2021/9/17 14:00,18778,4875,9651,2326,0,0,846,158
2021/9/17 15:00,18684,4875,9829,2354,0,0,627,152
2021/9/17 16:00,18712,4876,10015,2360,0,0,344,157
2021/9/17 17:00,18051,4876,9459,2365,0,0,108,171
2021/9/17 18:00,17615,4876,9311,2369,0,0,0,170
2021/9/17 19:00,16743,4876,8493,2384,0,0,0,165
2021/9/17 20:00,15719,4877,7118,2362,0,0,0,166
2021/9/17 21:00,15018,4877,6273,2270,0,0,0,170
2021/9/17 22:00,14544,4877,5009,2168,0,0,0,166
2021/9/17 23:00,14024,4878,4548,2132,0,0,0,157
2021/9/18 0:00,13028,4880,4022,2040,0,0,0,144
2021/9/18 1:00,12478,4879,4180,2063,0,0,0,142
2021/9/18 2:00,12553,4878,4362,2083,0,0,0,147
2021/9/18 3:00,13027,4878,4425,2127,0,0,0,147
2021/9/18 4:00,13052,4877,4479,2138,0,0,0,119
2021/9/18 5:00,12772,4879,4249,2135,0,0,3,96
2021/9/18 6:00,12838,4880,4356,2183,0,0,308,88
2021/9/18 7:00,13648,4880,4792,2192,0,0,820,90
2021/9/18 8:00,14951,4879,5330,2053,0,0,1267,102
2021/9/18 9:00,16146,4878,4965,1981,0,0,1821,121
2021/9/18 10:00,16917,4876,5283,1988,0,0,2528,145
2021/9/18 11:00,17412,4874,5427,1973,0,0,2857,142
2021/9/18 12:00,17261,4875,5253,1970,0,0,2669,133
2021/9/18 13:00,17244,4875,5614,2018,0,0,2604,120
2021/9/18 14:00,17332,4873,5763,2151,0,0,2522,114
2021/9/18 15:00,17255,4873,6208,2210,0,0,1959,143
2021/9/18 16:00,16975,4872,6751,2378,0,0,1084,148
2021/9/18 17:00,16488,4872,6996,2390,0,0,273,151
2021/9/18 18:00,16606,4870,7378,2332,0,0,0,150
2021/9/18 19:00,16018,4872,6924,2305,0,0,0,147
2021/9/18 20:00,15038,4872,6318,2250,0,0,0,132
2021/9/18 21:00,14194,4872,5483,2179,0,0,0,114
2021/9/18 22:00,13596,4873,5201,2145,0,0,0,104
2021/9/18 23:00,13070,4875,4583,2110,0,0,0,93
2021/9/19 0:00,12095,4876,3302,2031,0,0,0,92
2021/9/19 1:00,11415,4877,3091,1912,0,0,0,97
2021/9/19 2:00,11555,4877,3112,1878,0,0,0,103
2021/9/19 3:00,11996,4878,3537,1815,0,0,0,103
2021/9/19 4:00,12042,4877,3578,1888,0,0,0,104
2021/9/19 5:00,11767,4878,3517,1765,0,0,5,94
2021/9/19 6:00,11635,4879,3364,1762,0,0,376,92
2021/9/19 7:00,12082,4880,2952,1752,0,0,1310,99
2021/9/19 8:00,13136,4879,3091,1726,0,0,2343,101
2021/9/19 9:00,14179,4878,2873,1779,0,0,3047,98
2021/9/19 10:00,14681,4877,2814,1908,0,0,3552,78
2021/9/19 11:00,14893,4877,3056,1893,0,0,3645,62
2021/9/19 12:00,15093,4877,3324,1861,0,0,3709,50
2021/9/19 13:00,15186,4876,3477,1901,0,0,3506,43
2021/9/19 14:00,15204,4877,3590,1980,0,0,2901,32
2021/9/19 15:00,15276,4877,3937,2070,0,0,2055,23
2021/9/19 16:00,15228,4877,4613,2145,0,0,1063,18
2021/9/19 17:00,15405,4878,5804,2155,0,0,259,17
2021/9/19 18:00,15729,4878,6171,2160,0,0,0,17
2021/9/19 19:00,15342,4879,6040,2165,0,0,0,23
2021/9/19 20:00,14535,4879,5238,2178,0,0,0,19
2021/9/19 21:00,13760,4878,4603,2094,0,0,0,15
2021/9/19 22:00,13115,4879,4100,1986,0,0,0,12
2021/9/19 23:00,12557,4878,3996,1927,0,0,0,9
2021/9/20 0:00,11724,4878,3546,1784,0,0,0,6
2021/9/20 1:00,11116,4878,3471,1759,0,0,0,7
2021/9/20 2:00,11322,4879,3656,1718,0,0,0,7
2021/9/20 3:00,11854,4879,4111,1701,0,0,0,7
2021/9/20 4:00,11974,4878,4242,1707,0,0,0,7
2021/9/20 5:00,11869,4880,4289,1668,0,0,3,7
2021/9/20 6:00,11913,4881,4132,1667,0,0,315,7
2021/9/20 7:00,12693,4881,3767,1766,0,0,1101,8
2021/9/20 8:00,13991,4880,4040,1590,0,0,2151,9
2021/9/20 9:00,15368,4879,4153,1550,0,0,3301,12
2021/9/20 10:00,16512,4877,4203,1536,0,0,4181,13
2021/9/20 11:00,17359,4878,4393,1545,0,0,4295,14
2021/9/20 12:00,17513,4877,4447,1500,0,0,3538,14
2021/9/20 13:00,17447,4876,4690,1537,0,0,2867,13
2021/9/20 14:00,17453,4876,5119,1644,0,0,2596,14
2021/9/20 15:00,17566,4876,6206,1709,0,0,2131,15
2021/9/20 16:00,17379,4876,7091,1745,0,0,1221,19
2021/9/20 17:00,17197,4875,8240,1899,0,0,292,22
2021/9/20 18:00,17327,4874,8490,1929,0,0,0,28
2021/9/20 19:00,16777,4874,8154,1893,0,0,0,26
2021/9/20 20:00,15887,4874,7423,1569,0,0,0,34
2021/9/20 21:00,15044,4875,6645,1390,0,0,0,34
2021/9/20 22:00,14161,4875,5713,1362,0,0,0,29
2021/9/20 23:00,13480,4876,5467,1414,0,0,0,26
2021/9/21 0:00,12433,4877,5052,1394,0,0,0,23
2021/9/21 1:00,11720,4877,5244,1249,0,0,0,21
2021/9/21 2:00,11866,4877,5345,1159,0,0,0,19
2021/9/21 3:00,12310,4878,5242,1067,0,0,0,18
2021/9/21 4:00,12521,4877,5265,1124,0,0,0,17
2021/9/21 5:00,12588,4879,5139,1278,0,0,4,18
2021/9/21 6:00,12986,4879,4878,1189,0,0,440,19
2021/9/21 7:00,14611,4880,5270,1257,0,0,1599,21
2021/9/21 8:00,17089,4879,6893,1467,0,0,2721,17
2021/9/21 9:00,19060,4879,6547,1632,0,0,3639,14
2021/9/21 10:00,19995,4878,6666,1727,0,0,4079,14
2021/9/21 11:00,20481,4877,7117,1864,0,0,4232,14
2021/9/21 12:00,20152,4877,7493,1599,0,0,4144,17
2021/9/21 13:00,20750,4876,8502,1669,0,0,3241,15
2021/9/21 14:00,20635,4876,9867,1784,0,0,2434,16
2021/9/21 15:00,20481,4876,10471,1880,0,0,1799,15
2021/9/21 16:00,20348,4877,10674,1985,0,0,1051,18
2021/9/21 17:00,19306,4877,10613,1992,0,0,215,17
2021/9/21 18:00,18787,4877,10469,1983,0,0,0,21
2021/9/21 19:00,17736,4877,9361,1979,0,0,0,18
2021/9/21 20:00,16530,4877,8695,1717,0,0,0,20
2021/9/21 21:00,15558,4878,7811,1617,0,0,0,22
2021/9/21 22:00,14957,4878,7003,1504,0,0,0,32
2021/9/21 23:00,14234,4879,6320,1474,0,0,0,35
2021/9/22 0:00,13186,4880,5243,1393,0,0,0,49
2021/9/22 1:00,12461,4813,4881,1367,0,0,0,61
2021/9/22 2:00,12593,4803,5284,1375,0,0,0,92
2021/9/22 3:00,13040,4829,5535,1347,0,0,0,99
2021/9/22 4:00,13211,4852,5482,1346,0,0,0,81
2021/9/22 5:00,13225,4876,5013,1336,0,0,4,72
2021/9/22 6:00,13779,4882,4901,1292,0,0,394,58
2021/9/22 7:00,15220,4882,5793,1296,0,0,1135,43
2021/9/22 8:00,18304,4880,8754,1402,0,0,1895,38
2021/9/22 9:00,20528,4880,10036,1433,0,0,2538,26
2021/9/22 10:00,21625,4880,10143,1548,0,0,2936,27
2021/9/22 11:00,22030,4879,10115,1552,0,0,2796,28
2021/9/22 12:00,21235,4880,9776,1484,0,0,2454,25
2021/9/22 13:00,22368,4879,10249,1664,0,0,2465,23
2021/9/22 14:00,22099,4879,10633,1756,0,0,1700,24
2021/9/22 15:00,21566,4880,10709,1774,0,0,1041,22
2021/9/22 16:00,20821,4871,10601,1905,0,0,471,13
2021/9/22 17:00,19595,4868,10333,1918,0,0,132,12
2021/9/22 18:00,19063,4868,10345,1881,0,0,0,10
2021/9/22 19:00,18050,4868,9682,1806,0,0,0,8
2021/9/22 20:00,16834,4868,9089,1473,0,0,0,8
2021/9/22 21:00,15962,4869,8183,1379,0,0,0,7
2021/9/22 22:00,15181,4869,7209,1360,0,0,0,8
2021/9/22 23:00,14434,4870,6745,1333,0,0,0,10
2021/9/23 0:00,13332,4870,5856,1258,0,0,0,10
2021/9/23 1:00,12618,4870,5630,1204,0,0,0,10
2021/9/23 2:00,12675,4870,5445,1198,0,0,0,17
2021/9/23 3:00,13041,4870,5658,1275,0,0,0,21
2021/9/23 4:00,13086,4869,5646,1269,0,0,0,21
2021/9/23 5:00,12877,4870,5457,1270,0,0,3,22
2021/9/23 6:00,12756,4870,5312,1172,0,0,431,19
2021/9/23 7:00,13688,4870,5462,1182,0,0,1545,14
2021/9/23 8:00,15540,4869,5227,1239,0,0,2743,15
2021/9/23 9:00,17311,4868,5319,1414,0,0,3697,17
2021/9/23 10:00,18117,4868,5815,1438,0,0,4160,16
2021/9/23 11:00,18502,4867,5942,1421,0,0,4151,15
2021/9/23 12:00,18460,4867,6032,1266,0,0,3917,14
2021/9/23 13:00,18876,4866,6542,1418,0,0,3593,15
2021/9/23 14:00,18972,4865,6776,1550,0,0,3007,13
2021/9/23 15:00,18887,4865,7223,1760,0,0,2208,11
2021/9/23 16:00,18645,4866,7886,1769,0,0,1110,9
2021/9/23 17:00,18097,4865,8120,1782,0,0,197,7
2021/9/23 18:00,18038,4863,8133,1749,0,0,0,7
2021/9/23 19:00,17265,4865,7914,1739,0,0,0,6
2021/9/23 20:00,16250,4865,7938,1654,0,0,0,7
2021/9/23 21:00,15288,4866,6979,1646,0,0,0,11
2021/9/23 22:00,14552,4866,6380,1633,0,0,0,20
2021/9/23 23:00,13850,4866,6064,1523,0,0,0,21
2021/9/24 0:00,12798,4868,5661,1362,0,0,0,20
2021/9/24 1:00,12111,4868,5539,1206,0,0,0,24
2021/9/24 2:00,12199,4868,5831,1198,0,0,0,30
2021/9/24 3:00,12656,4868,6265,1195,0,0,0,41
2021/9/24 4:00,12818,4868,6072,1315,0,0,0,54
2021/9/24 5:00,12807,4868,6064,1194,0,0,3,39
2021/9/24 6:00,13213,4869,5813,1173,0,0,427,27
2021/9/24 7:00,14616,4869,5213,1193,0,0,1512,29
2021/9/24 8:00,16904,4868,6027,1303,0,0,2579,34
2021/9/24 9:00,18612,4867,6036,1424,0,0,3206,41
2021/9/24 10:00,19219,4866,6126,1417,0,0,3669,35
2021/9/24 11:00,19437,4866,6853,1312,0,0,3769,28
2021/9/24 12:00,18795,4867,6364,1301,0,0,3669,29
2021/9/24 13:00,19607,4865,7015,1489,0,0,3465,38
2021/9/24 14:00,19770,4865,8225,1703,0,0,2734,43
2021/9/24 15:00,19361,4864,9122,1869,0,0,1620,37
2021/9/24 16:00,18819,4862,9429,1963,0,0,659,40
2021/9/24 17:00,18006,4862,9361,1964,0,0,113,42
2021/9/24 18:00,17595,4863,9344,1963,0,0,0,49
2021/9/24 19:00,16632,4862,8538,1764,0,0,0,55
2021/9/24 20:00,15526,4861,7700,1620,0,0,0,51
2021/9/24 21:00,14716,4861,7560,1417,0,0,0,44
2021/9/24 22:00,14092,4861,6682,1301,0,0,0,35
2021/9/24 23:00,13559,4862,6211,1352,0,0,0,25
2021/9/25 0:00,12544,4863,4451,1260,0,0,0,19
2021/9/25 1:00,11889,4864,4266,1091,0,0,0,19
2021/9/25 2:00,12022,4865,4565,1088,0,0,0,19
2021/9/25 3:00,12424,4866,4729,1172,0,0,0,20
2021/9/25 4:00,12636,4865,4921,1152,0,0,0,21
2021/9/25 5:00,12390,4868,4738,1100,0,0,2,19
2021/9/25 6:00,12236,4869,3875,909,0,0,444,14
2021/9/25 7:00,12970,4869,4134,902,0,0,1527,12
2021/9/25 8:00,14395,4868,4383,960,0,0,2663,10
2021/9/25 9:00,15699,4866,4447,1095,0,0,3597,11
2021/9/25 10:00,16561,4865,4405,1182,0,0,4116,13
2021/9/25 11:00,17008,4865,4574,1254,0,0,4104,15
2021/9/25 12:00,16970,4865,4697,1236,0,0,3865,15
2021/9/25 13:00,17198,4864,4894,1279,0,0,3547,13
2021/9/25 14:00,17262,4864,5261,1360,0,0,2938,11
2021/9/25 15:00,17111,4865,6001,1616,0,0,1959,9
2021/9/25 16:00,16856,4866,6407,1790,0,0,966,7
2021/9/25 17:00,16358,4866,6703,1826,0,0,162,6
2021/9/25 18:00,16396,4867,7258,1839,0,0,0,6
2021/9/25 19:00,15857,4868,6605,1829,0,0,0,7
2021/9/25 20:00,14933,4867,5911,1710,0,0,0,9
2021/9/25 21:00,14049,4868,5257,1443,0,0,0,14
2021/9/25 22:00,13365,4868,4651,1326,0,0,0,19
2021/9/25 23:00,12899,4877,4469,1279,0,0,0,19
2021/9/26 0:00,12056,4882,4125,999,0,0,0,16
2021/9/26 1:00,11359,4882,3850,971,0,0,0,15
2021/9/26 2:00,11558,4882,4452,992,0,0,0,12
2021/9/26 3:00,12005,4883,4542,1140,0,0,0,11
2021/9/26 4:00,12117,4882,4631,1142,0,0,0,16
2021/9/26 5:00,11858,4883,4655,1109,0,0,0,17
2021/9/26 6:00,11615,4883,4149,995,0,0,142,11
2021/9/26 7:00,12194,4884,4195,1035,0,0,611,13
2021/9/26 8:00,13039,4884,4686,1098,0,0,1090,13
2021/9/26 9:00,13865,4884,4768,1283,0,0,1404,15
2021/9/26 10:00,14168,4883,4483,1375,0,0,1482,18
2021/9/26 11:00,14163,4882,4409,1504,0,0,1548,18
2021/9/26 12:00,14257,4882,4463,1562,0,0,1590,18
2021/9/26 13:00,14068,4881,4601,1590,0,0,1498,21
2021/9/26 14:00,13893,4882,4735,1695,0,0,1209,21
2021/9/26 15:00,13967,4881,5270,1794,0,0,910,25
2021/9/26 16:00,14074,4881,4847,1846,0,0,526,27
2021/9/26 17:00,14556,4882,5489,1873,0,0,115,30
2021/9/26 18:00,14856,4882,5699,1862,0,0,0,26
2021/9/26 19:00,14406,4883,5447,1816,0,0,0,24
2021/9/26 20:00,13723,4882,4856,1791,0,0,0,21
2021/9/26 21:00,12967,4884,4600,1624,0,0,0,20
2021/9/26 22:00,12313,4884,4190,1517,0,0,0,18
2021/9/26 23:00,11847,4884,3741,1472,0,0,0,15
2021/9/27 0:00,11103,4885,3936,1145,0,0,0,11
2021/9/27 1:00,10671,4885,4229,1111,0,0,0,11
2021/9/27 2:00,10894,4884,4283,1104,0,0,0,11
2021/9/27 3:00,11560,4884,4580,983,0,0,0,12
2021/9/27 4:00,11832,4883,4315,955,0,0,0,13
2021/9/27 5:00,11920,4886,4291,958,0,0,1,14
2021/9/27 6:00,12415,4886,4353,861,0,0,378,14
2021/9/27 7:00,13773,4886,4707,956,0,0,1412,12
2021/9/27 8:00,15720,4886,5289,1232,0,0,2511,11
2021/9/27 9:00,17357,4885,5783,1346,0,0,3452,13
2021/9/27 10:00,18198,4883,6041,1397,0,0,4161,11
2021/9/27 11:00,18716,4884,6361,1425,0,0,4316,14
2021/9/27 12:00,18241,4882,6001,1413,0,0,4287,12
2021/9/27 13:00,19123,4881,6542,1585,0,0,3907,11
2021/9/27 14:00,19382,4880,7418,1737,0,0,3188,10
2021/9/27 15:00,19306,4878,8833,1858,0,0,2147,8
2021/9/27 16:00,18957,4878,9861,1922,0,0,1019,8
2021/9/27 17:00,18011,4878,9631,1969,0,0,178,8
2021/9/27 18:00,17633,4879,9774,1954,0,0,0,10
2021/9/27 19:00,16570,4881,8831,1859,0,0,0,12
2021/9/27 20:00,15428,4880,7252,1678,0,0,0,11
2021/9/27 21:00,14642,4881,6827,1449,0,0,0,12
2021/9/27 22:00,13954,4882,6018,1251,0,0,0,14
2021/9/27 23:00,13327,4881,5192,1197,0,0,0,14
2021/9/28 0:00,12322,4877,4278,1111,0,0,0,14
2021/9/28 1:00,11731,4840,4319,975,0,0,0,10
2021/9/28 2:00,11902,4867,4436,972,0,0,0,9
2021/9/28 3:00,12501,4880,4796,955,0,0,0,7
2021/9/28 4:00,12660,4880,4851,1044,0,0,0,9
2021/9/28 5:00,12764,4881,5009,968,0,0,1,11
2021/9/28 6:00,13136,4882,5470,967,0,0,224,10
2021/9/28 7:00,14424,4884,6162,1005,0,0,772,9
2021/9/28 8:00,16205,4883,6710,1226,0,0,1415,9
2021/9/28 9:00,17751,4885,7518,1412,0,0,2326,9
2021/9/28 10:00,18531,4884,7136,1467,0,0,2700,13
2021/9/28 11:00,18721,4884,7384,1407,0,0,2370,17
2021/9/28 12:00,18026,4883,7839,1200,0,0,2173,15
2021/9/28 13:00,18945,4881,8766,1413,0,0,1856,13
2021/9/28 14:00,18906,4881,9999,1494,0,0,1515,13
2021/9/28 15:00,18939,4881,10339,1542,0,0,1232,11
2021/9/28 16:00,18868,4882,10961,1658,0,0,678,9
2021/9/28 17:00,18230,4883,10390,1843,0,0,102,9
2021/9/28 18:00,17874,4883,10200,1861,0,0,0,13
2021/9/28 19:00,16826,4883,9184,1771,0,0,0,15
2021/9/28 20:00,15753,4883,8175,1523,0,0,0,11
2021/9/28 21:00,14879,4884,7495,1336,0,0,0,13
2021/9/28 22:00,14270,4883,6397,1181,0,0,0,15
2021/9/28 23:00,13639,4884,5529,1147,0,0,0,11
2021/9/29 0:00,12614,4885,5255,898,0,0,0,14
2021/9/29 1:00,11873,4884,4936,821,0,0,0,15
2021/9/29 2:00,12061,4884,5311,726,0,0,0,20
2021/9/29 3:00,12569,4884,5462,663,0,0,0,22
2021/9/29 4:00,12756,4883,5233,688,0,0,0,23
2021/9/29 5:00,12671,4885,5047,669,0,0,0,21
2021/9/29 6:00,13085,4886,5572,575,0,0,258,18
2021/9/29 7:00,14412,4885,5895,705,0,0,943,16
2021/9/29 8:00,16720,4885,6827,1053,0,0,1816,18
2021/9/29 9:00,18411,4885,7318,1283,0,0,2817,23
2021/9/29 10:00,19588,4884,6831,1350,0,0,3675,25
2021/9/29 11:00,19798,4883,6962,1545,0,0,3523,26
2021/9/29 12:00,19267,4883,7308,1383,0,0,3277,24
2021/9/29 13:00,20009,4882,8044,1690,0,0,2762,27
2021/9/29 14:00,19806,4883,8745,1889,0,0,2129,30
2021/9/29 15:00,19652,4883,10505,1930,0,0,1515,31
2021/9/29 16:00,19353,4883,10840,1945,0,0,742,30
2021/9/29 17:00,18553,4883,9991,2003,0,0,127,30
2021/9/29 18:00,18146,4883,9906,2047,0,0,0,25
2021/9/29 19:00,17134,4883,9050,1990,0,0,0,24
2021/9/29 20:00,15957,4883,7504,1642,0,0,0,26
2021/9/29 21:00,14996,4883,6656,1298,0,0,0,24
2021/9/29 22:00,14333,4883,6075,1120,0,0,0,22
2021/9/29 23:00,13715,4884,5619,1212,0,0,0,15
2021/9/30 0:00,12663,4884,5012,1155,0,0,0,15
2021/9/30 1:00,11915,4884,4827,1128,0,0,0,13
2021/9/30 2:00,12103,4885,5054,1126,0,0,0,13
2021/9/30 3:00,12595,4885,5253,1003,0,0,0,11
2021/9/30 4:00,12768,4884,5122,933,0,0,0,9
2021/9/30 5:00,12744,4886,5021,799,0,0,0,9
2021/9/30 6:00,13193,4886,5071,806,0,0,316,11
2021/9/30 7:00,14545,4887,5193,953,0,0,1202,10
