DATE,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光,風力,エリア,合計,lat,lon
2021/2/17,47227.3,2821.3,33751.5,2807.6,0,0,1714.2,207.3,kansai,41301.9,34.69252759,135.492433
2021/2/18,49631.1,2820,35993.8,2963.3,0,0,2143.5,210.9,kansai,44131.5,34.69252759,135.492433
2021/2/19,47571.4,2821.8,33442.6,2924.8,0,0,1832.4,107.3,kansai,41128.9,34.69252759,135.492433
2021/2/20,39343.9,2823,27782.1,2251.1,0,0,2776.2,77.9,kansai,35710.3,34.69252759,135.492433
2021/2/21,33963.1,2824.3,23345.6,2341.6,0,0,2975.2,78.4,kansai,31565.1,34.69252759,135.492433
2021/2/22,37215.3,2824,24419.4,2540.1,0,0,3006.2,85.8,kansai,32875.5,34.69252759,135.492433
2021/2/23,37057.4,2820.6,25108.9,2625.1,0,0,1903.6,147.6,kansai,32605.8,34.69252759,135.492433
2021/2/24,43164,2820.7,28564.5,2747,0,0,2921.3,118.6,kansai,37172.1,34.69252759,135.492433
2021/2/25,43659.4,2821.1,29032.6,2914.1,0,0,2882.7,76.1,kansai,37726.6,34.69252759,135.492433
2021/2/26,44057.3,2821.2,31269.9,3117.3,0,0,567.1,105.1,kansai,37880.6,34.69252759,135.492433
2021/2/27,39635.3,2821.5,26037.3,2888.2,0,0,2827.4,153.7,kansai,34728.1,34.69252759,135.492433
2021/2/28,36635.8,2823.1,23114.6,2878.4,0,0,1836.8,73.8,kansai,30726.7,34.69252759,135.492433
2021/3/1,38253,2823.8,23985.3,2996.4,0,0,2598.7,82.3,kansai,32486.5,34.69252759,135.492433
2021/3/2,41329.1,2821.5,28448.6,3519.6,0,0,575.8,136.1,kansai,35501.6,34.69252759,135.492433
2021/3/3,43247.1,2822.9,27069.1,4017.3,0,0,2810.6,64.5,kansai,36784.4,34.69252759,135.492433
2021/3/4,41638.6,2824,27627.4,3670.1,0,0,2264.2,29.7,kansai,36415.4,34.69252759,135.492433
2021/3/5,40373.5,2823.1,27715.5,3640.2,0,0,865.6,39.3,kansai,35083.7,34.69252759,135.492433
2021/3/6,36023.3,2819.3,21497.6,3400.9,0,0,1395.5,86.9,kansai,29200.2,34.69252759,135.492433
2021/3/7,35412.1,2817.6,21299.6,3410.5,0,0,2260.1,48.8,kansai,29836.6,34.69252759,135.492433
2021/3/8,41216.6,2817.7,26387.1,3118.8,0,0,1907.7,50.6,kansai,34281.9,34.69252759,135.492433
2021/3/9,42139,2817.7,27683.6,2877.4,0,0,2312.5,11.4,kansai,35702.6,34.69252759,135.492433
2021/3/10,40382,2889.4,25689.5,2815.1,0,0,2976,59.4,kansai,34429.4,34.69252759,135.492433
2021/3/11,41031.9,3583.9,24782.8,2789.1,0,0,3161.4,26.5,kansai,34343.7,34.69252759,135.492433
2021/3/12,40535.7,4126.5,27015.1,2908.8,0,0,715.4,55.5,kansai,34821.3,34.69252759,135.492433
2021/3/13,36246.2,4560.7,20231,3246.8,0,0,1215.7,115.2,kansai,29369.4,34.69252759,135.492433
2021/3/14,33714.5,4955.6,16550.5,3033.9,0,0,3290.3,90.9,kansai,27921.2,34.69252759,135.492433
2021/3/15,38739.9,4959.2,21583.5,3157,0,0,3303.6,21.3,kansai,33024.6,34.69252759,135.492433
2021/3/16,39473.4,4955.2,25386,3098.1,0,0,1107.4,22.6,kansai,34569.3,34.69252759,135.492433
2021/3/17,38045.6,4955.2,22076.9,3185.5,0,0,3234.6,61.1,kansai,33513.3,34.69252759,135.492433
2021/3/18,39070.6,4953.4,22805.4,3152.8,0,0,3479.3,29,kansai,34419.9,34.69252759,135.492433
2021/3/19,37794.9,4952.7,21474.7,3005.6,0,0,3467.5,18,kansai,32918.5,34.69252759,135.492433
2021/3/20,33228.7,4955.1,17451.5,2623.1,0,0,1929.2,81.5,kansai,27040.4,34.69252759,135.492433
2021/3/21,32292.4,4955.3,17021.7,3779.5,0,0,619.4,111.6,kansai,26487.5,34.69252759,135.492433
2021/3/22,38231.5,4951.7,21158.7,4244.2,0,0,2321.4,106.5,kansai,32782.5,34.69252759,135.492433
2021/3/23,39562.1,4950.1,21354.3,4331.4,0,0,3612.3,32.6,kansai,34280.7,34.69252759,135.492433
2021/3/24,38033.7,4949.7,19641.3,4288.5,0,0,3459.2,71.3,kansai,32410,34.69252759,135.492433
2021/3/25,37755.8,4946.7,22383,4152.1,0,0,1238.9,33.1,kansai,32753.8,34.69252759,135.492433
2021/3/26,37080,4944.3,17843.6,4076.5,0,0,3620.7,107.7,kansai,30592.8,34.69252759,135.492433
2021/3/27,33030.9,4945.8,15431.2,3593,0,0,3456.7,50.7,kansai,27477.4,34.69252759,135.492433
2021/3/28,31579.6,4948.2,16431.9,3617.5,0,0,432.7,106,kansai,25536.3,34.69252759,135.492433
2021/3/29,34829.7,4946.5,15402.3,4804.1,0,0,3480.4,21.7,kansai,28655,34.69252759,135.492433
2021/3/30,35159.9,4934.7,16212.4,4606.9,0,0,2700,16.6,kansai,28470.6,34.69252759,135.492433
2021/3/31,34735.5,4945.6,15308.3,4423.3,0,0,3844.5,54,kansai,28575.7,34.69252759,135.492433
2021/4/1,35194.3,4944,16138.8,3856.4,0,0,3524.3,37.9,kansai,28501.4,34.69252759,135.492433
2021/4/2,35049.3,4944.2,16824.8,3766.7,0,0,3045.5,104.3,kansai,28685.5,34.69252759,135.492433
2021/4/3,31702.5,4945.9,13519.3,3550.1,0,0,2078.7,104.4,kansai,24198.4,34.69252759,135.492433
2021/4/4,30755.9,4946.3,14282.7,3744.1,0,0,679.5,157.7,kansai,23810.3,34.69252759,135.492433
2021/4/5,35712.5,4944.6,16192.2,4384.2,0,0,2885.9,407.3,kansai,28814.2,34.69252759,135.492433
2021/4/6,37687.2,4947.2,19582.9,4018.2,0,0,1984.1,48.5,kansai,30580.9,34.69252759,135.492433
2021/4/7,36399.5,4946.7,17069.9,3895.5,0,0,3758.9,87.4,kansai,29758.4,34.69252759,135.492433
2021/4/8,36319,4945.8,17589.6,3775.6,0,0,3242.5,62.6,kansai,29616.1,34.69252759,135.492433
2021/4/9,36920,4943.2,18136.2,3744.7,0,0,3357.5,221.2,kansai,30402.8,34.69252759,135.492433
2021/4/10,34350.2,4941,16248.6,3284.9,0,0,3830.7,131.7,kansai,28436.9,34.69252759,135.492433
2021/4/11,31420.6,4942.1,14098.9,3243.1,0,0,3839.6,48.5,kansai,26172.2,34.69252759,135.492433
2021/4/12,35490,4945.4,17214.2,3448.3,0,0,2962.5,207.4,kansai,28777.8,34.69252759,135.492433
2021/4/13,35966.6,4945.1,19631.6,3817.6,0,0,1189.8,348.7,kansai,29932.8,34.69252759,135.492433
2021/4/14,36229.2,4947.6,18440.6,4589.1,0,0,2141.4,277.4,kansai,30396.1,34.69252759,135.492433
2021/4/15,36824.7,5027.2,17538.2,4489.8,0,0,3671.2,104.5,kansai,30830.9,34.69252759,135.492433
2021/4/16,36341.8,5736.3,20008.3,4269.5,0,0,1812.9,212.8,kansai,32039.8,34.69252759,135.492433
2021/4/17,34058.7,6275.7,18094.5,4633.2,0,0,562.9,151.5,kansai,29717.8,34.69252759,135.492433
2021/4/18,32144.9,6741.5,13614.5,4952.4,0,0,2617,381.2,kansai,28306.6,34.69252759,135.492433
2021/4/19,36276.5,7109.4,14859.6,4739.9,0,0,3934.1,139.1,kansai,30782.1,34.69252759,135.492433
2021/4/20,36016.6,7109.5,14772.1,4221.7,0,0,4047.7,37.7,kansai,30188.7,34.69252759,135.492433
2021/4/21,35469.8,7093.7,14958.8,3863.7,0,0,4067.9,73.8,kansai,30057.9,34.69252759,135.492433
2021/4/22,35412.3,7106.8,15489,3616.4,0,0,3507.7,91.9,kansai,29811.8,34.69252759,135.492433
2021/4/23,35025.6,7106.1,16009.3,3675,0,0,3412.4,106.3,kansai,30309.1,34.69252759,135.492433
2021/4/24,31736.5,7105.5,13806,3300.1,0,0,2884.7,80.9,kansai,27177.2,34.69252759,135.492433
2021/4/25,29811.7,7101.9,11922.9,3281.8,0,0,3573.1,170.1,kansai,26049.8,34.69252759,135.492433
2021/4/26,34587.5,7102.7,14374.9,3534,0,0,4156.6,217.6,kansai,29385.8,34.69252759,135.492433
2021/4/27,34996.9,7103.9,14987.4,3757.9,0,0,3775.6,126.1,kansai,29750.9,34.69252759,135.492433
2021/4/28,34291.5,7104.4,17601.2,3685.3,0,0,1110.4,201.6,kansai,29702.9,34.69252759,135.492433
2021/4/29,32381.9,7103.4,15185.5,4259,0,0,439.1,124.9,kansai,27111.9,34.69252759,135.492433
2021/4/30,32093.3,7106.7,11330.2,4578.8,0,0,3569.7,113.6,kansai,26699,34.69252759,135.492433
2021/5/1,28601.1,7110.2,10944.3,4185.3,0,0,2441.8,231.3,kansai,24912.9,34.69252759,135.492433
2021/5/2,27669,7109.5,9037.3,4327.9,0,0,1805,304.9,kansai,22584.6,34.69252759,135.492433
2021/5/3,27134,7108.7,7845,4133.2,0,0,3827.3,122.3,kansai,23036.5,34.69252759,135.492433
2021/5/4,26956.7,7109.3,8088.5,4007.3,0,0,3470.1,178.3,kansai,22853.5,34.69252759,135.492433
2021/5/5,28200.7,7110.5,10106.3,4279.5,0,0,535.1,379.9,kansai,22411.3,34.69252759,135.492433
2021/5/6,31474.4,7105.3,10550,4919.7,0,0,3904.4,80.8,kansai,26560.2,34.69252759,135.492433
2021/5/7,32798.2,7105.1,14884.1,4719.1,0,0,931.8,73.2,kansai,27713.3,34.69252759,135.492433
2021/5/8,30906.4,7105.7,11720.5,4943.7,0,0,1991.4,91.4,kansai,25852.7,34.69252759,135.492433
2021/5/9,29091.4,7104.2,10042,4775.4,0,0,3603,146.1,kansai,25670.7,34.69252759,135.492433
2021/5/10,33508.7,7101.3,12953,5100.9,0,0,3683.2,39.3,kansai,28877.7,34.69252759,135.492433
2021/5/11,33933.9,7099.4,14643.1,4919.2,0,0,2571.8,47.8,kansai,29281.3,34.69252759,135.492433
2021/5/12,34491.2,7099.9,16152.2,4555,0,0,952,134.4,kansai,28893.5,34.69252759,135.492433
2021/5/13,34946.9,7099,16329.1,4764.3,0,0,2918.9,55,kansai,31166.3,34.69252759,135.492433
2021/5/14,35611.6,7096.4,15919.6,4805.5,0,0,3234.1,38.2,kansai,31093.8,34.69252759,135.492433
2021/5/15,32262,7097.1,13607.2,4681,0,0,2487.4,311.6,kansai,28184.3,34.69252759,135.492433
2021/5/16,30109.7,7100.3,12952.3,4685.5,0,0,973.6,377.5,kansai,26089.2,34.69252759,135.492433
2021/5/17,36368,7099.8,18391.4,4522.2,0,0,870.3,308.3,kansai,31192,34.69252759,135.492433
2021/5/18,36551.3,7097.8,18109.9,4872.2,0,0,1374.2,41.9,kansai,31496,34.69252759,135.492433
2021/5/19,36179.2,7096.5,17244.2,5564,0,0,856.5,23.3,kansai,30784.5,34.69252759,135.492433
2021/5/20,36328.5,7096.8,16848.9,5986.2,0,0,654.4,223.4,kansai,30809.7,34.69252759,135.492433
2021/5/21,36539.9,7096.8,17822.4,5066.9,0,0,793.4,277.7,kansai,31057.2,34.69252759,135.492433
2021/5/22,31589,7094.7,12358.6,5588.6,0,0,2217.8,77.5,kansai,27337.2,34.69252759,135.492433
2021/5/23,30227.8,7092.6,9889.7,6097.7,0,0,3967.9,53.7,kansai,27101.6,34.69252759,135.492433
2021/5/24,34733.2,7090.7,15316.7,6382.5,0,0,1167.6,53.4,kansai,30010.9,34.69252759,135.492433
2021/5/25,35491.1,7073.3,13441,6352.1,0,0,3546.8,119.9,kansai,30533.1,34.69252759,135.492433
2021/5/26,34547.7,7065.9,14111,6569.6,0,0,2339.8,83.2,kansai,30169.5,34.69252759,135.492433
2021/5/27,35569.5,7088.2,16481,6795.6,0,0,688.8,113.3,kansai,31166.9,34.69252759,135.492433
2021/5/28,34903.9,7089.3,13557.2,6833.7,0,0,2362.3,171.9,kansai,30014.4,34.69252759,135.492433
2021/5/29,32484.2,7087.2,9583.4,6747.1,0,0,3860.2,132.9,kansai,27410.8,34.69252759,135.492433
2021/5/30,30044.1,7084.2,8975.6,6423.7,0,0,4175.9,61.3,kansai,26720.7,34.69252759,135.492433
2021/5/31,34960.1,7080.6,12925.1,6248.8,0,0,4202.3,26.2,kansai,30483,34.69252759,135.492433
2021/6/1,36967.9,7075.7,16023.5,6035.3,0,0,4192.2,54.7,kansai,33381.4,34.69252759,135.492433
2021/6/2,37099.7,7071.8,17087.3,6114.7,0,0,2593.6,53.5,kansai,32920.9,34.69252759,135.492433
2021/6/3,37359.6,7073.2,17915.6,6121.8,0,0,2461.5,169.1,kansai,33741.2,34.69252759,135.492433
2021/6/4,37319.6,7083.7,18336,6398.9,0,0,586,243.1,kansai,32647.7,34.69252759,135.492433
2021/6/5,31868.2,7082.4,12514.1,5648.8,0,0,1867.9,40.3,kansai,27153.5,34.69252759,135.492433
2021/6/6,30535.4,7079.4,11858.9,5607.7,0,0,2646.7,54.5,kansai,27247.2,34.69252759,135.492433
2021/6/7,37546.8,7074.1,15577.7,5549.5,0,0,3493.4,30.2,kansai,31724.9,34.69252759,135.492433
2021/6/8,39649.1,7073.5,18800.2,5551.3,0,0,3762.3,38.3,kansai,35225.6,34.69252759,135.492433
2021/6/9,39499.3,7043,18463.3,5394.2,0,0,4187,64.7,kansai,35152.2,34.69252759,135.492433
2021/6/10,40245.2,7055.3,18751.4,5259.3,0,0,4236.5,129.8,kansai,35432.3,34.69252759,135.492433
2021/6/11,38562.5,7066.6,19559.2,4992.5,0,0,2916.9,205.2,kansai,34740.4,34.69252759,135.492433
2021/6/12,34075.2,7063.7,15676.5,4242.4,0,0,1920.2,205.5,kansai,29108.3,34.69252759,135.492433
2021/6/13,31961,7052.8,15496.7,4179.4,0,0,1371.4,103.6,kansai,28203.9,34.69252759,135.492433
2021/6/14,38663.9,7046.1,18668.4,4516,0,0,3561.4,42.5,kansai,33834.4,34.69252759,135.492433
2021/6/15,39756.9,7038.1,19854.1,4681.4,0,0,3043,61.3,kansai,34677.9,34.69252759,135.492433
2021/6/16,37804.3,7039.4,19827.1,4803.8,0,0,616.3,48.1,kansai,32334.7,34.69252759,135.492433
2021/6/17,38773.6,7036.3,17847,4565.5,0,0,3584.8,36.9,kansai,33070.5,34.69252759,135.492433
2021/6/18,37394.8,7040.2,19902.9,4379.8,0,0,1061,159.4,kansai,32543.3,34.69252759,135.492433
2021/6/19,33422.9,7040.2,14411.3,4868.7,0,0,1013.3,234.2,kansai,27567.7,34.69252759,135.492433
2021/6/20,31494.2,7037.3,11598.5,4949.3,0,0,3210.1,115.1,kansai,26910.3,34.69252759,135.492433
2021/6/21,38040.6,7032.6,16021.1,4764.4,0,0,3995,75.2,kansai,31888.3,34.69252759,135.492433
2021/6/22,38376,7025.6,19540.6,4525.9,0,0,2032.8,22.5,kansai,33147.4,34.69252759,135.492433
2021/6/23,39072.3,7018.8,18987.9,4424.4,0,0,3538.1,31.2,kansai,34000.4,34.69252759,135.492433
2021/6/24,39847,7014.4,19030.3,4485.8,0,0,3591,53.3,kansai,34174.8,34.69252759,135.492433
2021/6/25,40038.8,7012.7,20253.8,4265.2,0,0,3233.5,70.7,kansai,34835.9,34.69252759,135.492433
2021/6/26,34563,7015.6,16671.5,3881,0,0,1248.7,38.6,kansai,28855.4,34.69252759,135.492433
2021/6/27,32259.2,7007.6,15242.2,3647.1,0,0,1193.2,23.1,kansai,27113.2,34.69252759,135.492433
2021/6/28,38371.7,7105.8,20264.8,3945.1,0,0,2109.6,22.1,kansai,33447.4,34.69252759,135.492433
2021/6/29,40099.9,7180.2,20975.6,4245.5,0,0,2958.7,44.3,kansai,35404.3,34.69252759,135.492433
2021/6/30,40646.7,7508.6,21597.3,4119.7,0,0,2931.1,96.1,kansai,36252.8,34.69252759,135.492433
2021/7/1,39028,7958.1,22172.5,4776.7,0,0,986.7,117.9,kansai,36011.9,34.69252759,135.492433
2021/7/2,40860.7,8392,23448.6,5321.3,0,0,1388.9,176.7,kansai,38727.5,34.69252759,135.492433
2021/7/3,38222.7,8404.2,18107,5420.9,0,0,2134,55.6,kansai,34121.7,34.69252759,135.492433
2021/7/4,36822.7,8782.3,16520.5,5503.1,0,0,1608.3,239.3,kansai,32653.5,34.69252759,135.492433
2021/7/5,43563.9,9056.2,23420.7,5612.7,0,0,1688.8,81.1,kansai,39859.5,34.69252759,135.492433
2021/7/6,44558.7,10039.4,23548.7,5883.4,0,0,1764.8,40.6,kansai,41276.9,34.69252759,135.492433
2021/7/7,42842.2,10851.9,20925.1,6616.2,0,0,828.8,34,kansai,39256,34.69252759,135.492433
2021/7/8,42117.4,11467.4,19993.8,6766.6,0,0,854.5,53,kansai,39135.3,34.69252759,135.492433
2021/7/9,43140.1,11731.3,20107,6711.3,0,0,1429,67.1,kansai,40045.7,34.69252759,135.492433
2021/7/10,38479.2,11714.5,13737.7,5880.3,0,0,1973,48,kansai,33353.5,34.69252759,135.492433
2021/7/11,37599.8,11706.4,11314.7,5668.1,0,0,3538.8,24.6,kansai,32252.6,34.69252759,135.492433
2021/7/12,41929,11699.6,19088.5,5702.7,0,0,1401.7,25,kansai,37917.5,34.69252759,135.492433
2021/7/13,43675.6,11682,18257.9,5765.9,0,0,3149.8,24,kansai,38879.6,34.69252759,135.492433
2021/7/14,43575.3,11680.7,18826.7,5580.4,0,0,2395.7,33.1,kansai,38516.6,34.69252759,135.492433
2021/7/15,42785.2,11688.7,19582.1,5361.5,0,0,2455.9,53.1,kansai,39141.3,34.69252759,135.492433
2021/7/16,42697.7,11692.5,19877.6,5464.6,0,0,1763.1,56.3,kansai,38854.1,34.69252759,135.492433
2021/7/17,39784.7,11695.7,15545.7,4864.7,0,0,3115.7,49,kansai,35270.8,34.69252759,135.492433
2021/7/18,38322.6,11698.4,14582.5,4645.3,0,0,2513.8,59.6,kansai,33499.6,34.69252759,135.492433
2021/7/19,46925.6,11684.9,21234.1,5262.6,0,0,3841,49.1,kansai,42071.7,34.69252759,135.492433
2021/7/20,48252.2,11657.1,21685.1,5174.9,0,0,3651.9,39.3,kansai,42208.3,34.69252759,135.492433
2021/7/21,47361.2,11645.3,21091.4,4869.1,0,0,3868.5,31.2,kansai,41505.5,34.69252759,135.492433
2021/7/22,43403.2,11626.9,17551.2,4611.1,0,0,3788,38.7,kansai,37615.9,34.69252759,135.492433
2021/7/23,42648.7,11616.9,16899.8,4510.3,0,0,3523.4,41.9,kansai,36592.3,34.69252759,135.492433
2021/7/24,42174.6,11627.9,16635.6,4188.2,0,0,3637.6,51.2,kansai,36140.5,34.69252759,135.492433
2021/7/25,40240.5,11629.2,14816,4280.7,0,0,3342.4,34.8,kansai,34103.1,34.69252759,135.492433
2021/7/26,47280,11635.3,21171.1,4353,0,0,3490.6,27.9,kansai,40677.9,34.69252759,135.492433
2021/7/27,47506.4,11607.2,22887.9,4150.9,0,0,2810.6,87.2,kansai,41543.8,34.69252759,135.492433
2021/7/28,46777.8,11591.5,22059.3,4097.2,0,0,2953.4,33.2,kansai,40734.6,34.69252759,135.492433
2021/7/29,48356.7,11606.6,23828.9,3990.3,0,0,3314.1,52.9,kansai,42792.8,34.69252759,135.492433
2021/7/30,48768.5,11591.5,23254.5,4070.7,0,0,3545.1,34.8,kansai,42496.6,34.69252759,135.492433
2021/7/31,43413.2,11593.9,18476.3,3652.3,0,0,3453.4,31.8,kansai,37207.7,34.69252759,135.492433
2021/8/1,40829.7,11600.3,15739.3,3438.9,0,0,3053.5,66.9,kansai,33898.9,34.69252759,135.492433
2021/8/2,48328.4,11628.5,22551.6,3688,0,0,3432.6,79.3,kansai,41380,34.69252759,135.492433
2021/8/3,46520.4,11635.1,24710.8,3591.4,0,0,1466.2,88.9,kansai,41492.4,34.69252759,135.492433
2021/8/4,49626.8,10994.7,26354.4,3588.1,0,0,3605.8,43.2,kansai,44586.2,34.69252759,135.492433
2021/8/5,51705.2,10631.1,28561.2,3491.1,0,0,3745.1,34.9,kansai,46463.4,34.69252759,135.492433
2021/8/6,48572,10636,26289.9,3566.8,0,0,2498.8,40.7,kansai,43032.2,34.69252759,135.492433
2021/8/7,44676,10637.3,20863.1,3409.6,0,0,3007.6,31.6,kansai,37949.2,34.69252759,135.492433
2021/8/8,42963,10624.9,20052.6,3488.4,0,0,3422.4,118.7,kansai,37707,34.69252759,135.492433
2021/8/9,39836.9,10658.5,17984.9,3926.1,0,0,1291,244.1,kansai,34104.6,34.69252759,135.492433
2021/8/10,41450.4,10712.9,17748.2,4399.1,0,0,2968.6,88.9,kansai,35917.7,34.69252759,135.492433
2021/8/11,39676.4,11523.2,15534.2,5032.3,0,0,1828.8,56.9,kansai,33975.4,34.69252759,135.492433
2021/8/12,35733.1,11671.6,12244.3,5396.5,0,0,561.2,141,kansai,30014.6,34.69252759,135.492433
2021/8/13,34489.6,11684.2,10042.2,5529,0,0,490.2,339.1,kansai,28084.7,34.69252759,135.492433
2021/8/14,34264.7,11680.5,10618.7,4933.7,0,0,648.3,360,kansai,28241.2,34.69252759,135.492433
2021/8/15,32496.6,11683,8493.8,5055.2,0,0,1864.2,134.5,kansai,27230.7,34.69252759,135.492433
2021/8/16,37304.9,11661.5,11922.4,6107.6,0,0,1178.4,45.7,kansai,30915.6,34.69252759,135.492433
2021/8/17,39814.4,11687.4,14560.6,6852.5,0,0,666.3,300,kansai,34066.8,34.69252759,135.492433
2021/8/18,41311.1,11695.2,16707.3,6060.4,0,0,1358.2,274.9,kansai,36096,34.69252759,135.492433
2021/8/19,39739.2,11713.3,15872.3,6319.6,0,0,611.5,242.4,kansai,34759.1,34.69252759,135.492433
2021/8/20,40256.6,11709.1,16321.6,6602.8,0,0,1461.3,135.7,kansai,36230.5,34.69252759,135.492433
2021/8/21,36779.3,11709.7,12317.7,6488.9,0,0,1127.8,254,kansai,31898.1,34.69252759,135.492433
2021/8/22,37496.8,11711.2,12476.6,6206.9,0,0,2050.4,220.4,kansai,32665.5,34.69252759,135.492433
2021/8/23,44345.1,11702.5,18382.1,6023,0,0,2096.5,50,kansai,38254.1,34.69252759,135.492433
2021/8/24,44721.2,11699.6,19923.5,6064,0,0,1579.1,280.6,kansai,39546.8,34.69252759,135.492433
2021/8/25,47327.4,11693.5,20321,6113.6,0,0,2557.8,170.8,kansai,40856.7,34.69252759,135.492433
2021/8/26,48103.8,11687.9,21485.3,6529.1,0,0,2321,29.7,kansai,42053,34.69252759,135.492433
2021/8/27,47804.4,11673.9,20818.2,6353.7,0,0,3448.6,42.9,kansai,42337.3,34.69252759,135.492433
2021/8/28,42681.9,11673.4,14724.8,5790.3,0,0,3319.2,55.3,kansai,35563,34.69252759,135.492433
2021/8/29,40976.7,11662.7,13748.1,5517.9,0,0,3184.8,37.7,kansai,34151.2,34.69252759,135.492433
2021/8/30,47882.8,11659.9,21788.8,5341.5,0,0,3140.3,29.3,kansai,41959.8,34.69252759,135.492433
2021/8/31,47352.1,11658.9,22181.9,5350.4,0,0,3100.1,28.5,kansai,42319.8,34.69252759,135.492433
2021/9/1,45278.2,11663,21101.2,5398.7,0,0,1885.9,73.5,kansai,40122.3,34.69252759,135.492433
2021/9/2,42718.5,11663,19726.8,5568.4,0,0,832.6,50,kansai,37840.8,34.69252759,135.492433
2021/9/3,39442.6,11672.8,16998.3,5555.7,0,0,661.3,32.1,kansai,34920.2,34.69252759,135.492433
2021/9/4,35474,11674.4,11462.5,4768.9,0,0,1462.3,56.6,kansai,29424.7,34.69252759,135.492433
2021/9/5,34466.9,11665.7,9607.3,4377.1,0,0,2858.9,25.9,kansai,28534.9,34.69252759,135.492433
2021/9/6,40361.3,11667.1,15033.9,4912.9,0,0,3286.8,45.3,kansai,34946,34.69252759,135.492433
2021/9/7,40179.9,11677.5,15632.2,5118.8,0,0,2437.4,106.8,kansai,34972.7,34.69252759,135.492433
2021/9/8,39913,11697.1,17175.6,5174.1,0,0,1171,244.8,kansai,35462.6,34.69252759,135.492433
2021/9/9,41017.7,11696.1,16177.8,5362.7,0,0,2567.1,38.8,kansai,35842.5,34.69252759,135.492433
2021/9/10,41505.5,11693,15385.4,5699.1,0,0,3563.2,24.9,kansai,36365.6,34.69252759,135.492433
2021/9/11,36571.8,11692.8,12276.5,5438,0,0,2124.4,21.4,kansai,31553.1,34.69252759,135.492433
2021/9/12,34106.9,11695.2,11652.4,5359,0,0,981.6,17.7,kansai,29705.9,34.69252759,135.492433
2021/9/13,38738,11691.3,15543.8,5476,0,0,1946.7,32,kansai,34689.8,34.69252759,135.492433
2021/9/14,37796.9,11687.1,17216.9,5468.6,0,0,712,19.4,kansai,35104,34.69252759,135.492433
2021/9/15,38547.8,11695.9,15443.6,5158.3,0,0,1990.1,37.1,kansai,34325,34.69252759,135.492433
2021/9/16,38476.5,11693.4,15768.8,4868.9,0,0,1831,64.3,kansai,34226.4,34.69252759,135.492433
2021/9/17,38592.5,11698,16889.6,5065.2,0,0,732,309.7,kansai,34694.5,34.69252759,135.492433
2021/9/18,35989.9,11701.2,12834.2,5139.4,0,0,2071.5,303.2,kansai,32049.5,34.69252759,135.492433
2021/9/19,32790.6,11706.6,9318,4673.1,0,0,2777.1,140.1,kansai,28614.9,34.69252759,135.492433
2021/9/20,35492.6,11705.2,12568.8,3958.2,0,0,2799.2,37.8,kansai,31069.2,34.69252759,135.492433
2021/9/21,39713.4,11706.2,17593.7,3759,0,0,2959.8,46.1,kansai,36064.8,34.69252759,135.492433
2021/9/22,41641,11680.5,19473.4,3642,0,0,1996.1,84.4,kansai,36876.4,34.69252759,135.492433
2021/9/23,38072.3,11681.6,15275.6,3482.9,0,0,3076.2,33.8,kansai,33550.1,34.69252759,135.492433
2021/9/24,38386.8,11676.8,16705.1,3499.8,0,0,2742.5,89,kansai,34713.2,34.69252759,135.492433
2021/9/25,35202.8,11679.8,12160.2,3169.8,0,0,2989,32.7,kansai,30031.5,34.69252759,135.492433
2021/9/26,31492.4,11718.2,11088.3,3408.5,0,0,1212.5,44.1,kansai,27471.6,34.69252759,135.492433
2021/9/27,36873.3,11717.8,15034.8,3334.5,0,0,3095.7,27.7,kansai,33210.5,34.69252759,135.492433
2021/9/28,37780.3,11711.8,17334.3,3147.8,0,0,1736.4,27.5,kansai,33957.8,34.69252759,135.492433
2021/9/29,38747.9,11720.9,17089.2,3112.5,0,0,2358.4,54.9,kansai,34335.9,34.69252759,135.492433
2021/9/30,38516.6,11721.6,17749.8,3622.5,0,0,1909.2,78.7,kansai,35081.8,34.69252759,135.492433
2021/10/1,37738.2,11719.9,16468.6,3470.3,0,0,1527.8,334.5,kansai,33521.1,34.69252759,135.492433
2021/10/2,33751.1,11719,11913.5,2207.3,0,0,3354.7,150,kansai,29344.5,34.69252759,135.492433
2021/10/3,32068.8,11720.7,10704.7,2090.9,0,0,3339.4,59,kansai,27914.7,34.69252759,135.492433
2021/10/4,38752.8,11723.5,16215.9,2407,0,0,3227.3,72.7,kansai,33646.4,34.69252759,135.492433
2021/10/5,39697.6,11723.4,19305.5,2460.2,0,0,3161.3,31.8,kansai,36682.2,34.69252759,135.492433
2021/10/6,38627.6,11721.4,19177.5,2449,0,0,2306.4,95.6,kansai,35749.9,34.69252759,135.492433
2021/10/7,39809.5,11718.7,19721.2,2413.7,0,0,2885.2,62.5,kansai,36801.3,34.69252759,135.492433
2021/10/8,40079.7,11719.8,20695.1,2546.6,0,0,2910.2,37.7,kansai,37909.4,34.69252759,135.492433
2021/10/9,36168.7,11716.3,15117.1,1857,0,0,2931.6,31.2,kansai,31653.2,34.69252759,135.492433
2021/10/10,34283.7,11719.7,13574.3,1855.2,0,0,2638.1,74.5,kansai,29861.8,34.69252759,135.492433
2021/10/11,39194.6,11725.5,18744.2,2101.4,0,0,1938,58.5,kansai,34567.6,34.69252759,135.492433
